Id;CodeEcole2;Ecole;CodeProvinceEducationnelle;ProvinceEduc;CodeAnnee;Annee;CodeOption;Option;PartTot;PartH;PartF;ReussTot;ReussH;ReussF
11379;21049057;COMPLEXE SCOLAIRE BILOMBE;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;6;5;1;5;4;1
11380;21049067;COMPLEXE SCOLAIRE NTETEMBWA;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;18;11;7;11;4;7
11381;21050012;INSTITUT BABAKA NZAU;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;6;4;2;4;2;2
11382;21050021;ITAV TSHELA;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;10;7;3;6;4;2
11383;21051015;INSTITUT ZIMBA;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;3;3;0;3;3;0
11384;21051025;INSTITUT ZIMBA;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;13;10;3;9;7;2
11385;21053017;INSTITUT LA GRACE;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;9;8;1;6;6;0
11386;21053021;INSTITUT SUNGU;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;3;2;1;2;1;1
11387;21053032;INSTITUT MBUKU THUMBA;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;22;13;9;13;4;9
11388;21053046;INSTITUT KALUNGU;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;4;4;0;4;4;0
11389;21053056;INSTITUT MAZINGA LUNGA;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;7;7;0;7;7;0
11390;21054016;INSTITUT KINAKU;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;4;4;0;4;4;0
11391;21055017;INSTITUT BAKANA 1;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;15;8;7;6;1;5
11392;21055027;COMPLEXE SCOLAIRE LA BORNE/MUANDA;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;20;12;8;12;4;8
11393;21057016;INSTITUT FUANI;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;14;9;5;9;4;5
11394;21057027;COLLEGE MAMAN PELAGIE MVETE;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;6;6;0;6;6;0
11395;21057036;INSTITUT KIMFUKA NZOBE;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;14;7;7;7;0;7
11396;21057042;INSTITUT SEBO NZOBE 2;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;16;14;2;14;12;2
11397;21057052;INSTITUT LUBUNDUNU;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;8;5;3;5;2;3
11398;21057066;INSTITUT KAI NIALI;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;4;4;0;4;4;0
11399;21057072;INSTITUT LUBUNDUNU;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;2;2;0;2;2;0
11400;21057086;COMPLEXE SCOLAIRE SEBO NZOBE 1;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;10;8;2;8;6;2
11401;21058012;INSTITUT NGANDA BULA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;16;12;4;11;7;4
11402;21058022;INSTITUT NGANDA BULA;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;3;3;0;3;3;0
11403;21058036;INSTITUT SAMBA NSUNDI;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;10;9;1;9;8;1
11404;21058041;INSTITUT TEMBILA;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;15;12;3;12;9;3
11405;21059016;INSTITUT 2 KIYENGE;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;7;6;1;6;5;1
11406;21059025;INSTITUT ZOMBA;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;12;9;3;9;6;3
11407;21059032;INSTITUT NGANDA TSUNDI;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;7;6;1;6;5;1
11408;21059046;INSTITUT 2 KIYENGE;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;36;23;13;23;10;13
11409;21059050;AUTODIDACTES;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;3;3;0;3;3;0
11410;21060017;;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;16;11;5;11;6;5
11411;21060026;INSTITUT MBAMBUKULU;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;21;14;7;13;6;7
11412;21061011;INSTITUT 1 MAYEMBA;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;6;6;0;6;6;0
11413;21061022;INSTITUT KIMBIANGA;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;16;11;5;11;6;5
11414;21061031;INSTITUT MBAMBI;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;22;14;8;13;5;8
11415;21061041;INSTITUT MBEMBIKA 2;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;5;5;0;5;5;0
11416;21062011;INSTITUT LUKAMBA LENGI;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;11;7;4;6;3;3
11417;21062022;INSTITUT MFUIKI;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;10;8;2;8;6;2
11418;21063012;INSTITUT KITSISI;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;12;9;3;9;6;3
11419;21063022;INSTITUT KINIATI;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;39;24;15;22;8;14
11420;21063037;COMPLEXE SCOLAIRE SAINT JUSTIN;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;10;8;2;8;6;2
11421;21063042;INSTITUT KITSISI;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;13;9;4;9;5;4
11422;21063055;INSTITUT MBINGU 2;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;8;8;0;8;8;0
11423;21064015;INSTITUT KIMPA VITA 3;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;3;2;1;2;1;1
11424;21064027;INSTITUT MAMAN OLIVE LEMBE;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;18;10;8;8;2;6
11425;21064032;INSTITUT SAINT FRANCOIS XAVIER;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;6;5;1;5;4;1
11426;21064047;COMPLEXE SCOLAIRE NTI - KULA;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;15;12;3;12;9;3
11427;21064057;COMPLEXE SCOLAIRE NTI -KULA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;39;25;14;25;11;14
11428;21064067;COMPLEXE SCOLAIRE PAS A PAS;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;22;15;7;15;8;7
11429;21067015;INSTITUT MOBIKISI;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;13;9;4;9;5;4
11430;21069017;COMPLEXE SCOLAIRE MIRADOR;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;13;8;5;8;3;5
11431;21069027;INSTITUT LUTHELO;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;14;11;3;11;8;3
11432;21069037;COMPLEXE SCOLAIRE MIRADOR;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;25;14;11;13;3;10
11433;21069047;;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;9;6;3;6;3;3
11434;21070012;ITAV LOANGO;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;9;8;1;8;7;1
11435;21070022;INSTITUT MBALA MVUMU;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;5;5;0;5;5;0
11436;21070032;INSTITUT LOANGO BENDO;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;3;3;0;3;3;0
11437;21071016;INSTITUT DOCTEUR KUVUNA;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;16;12;4;11;8;3
11438;21071021;INSTITUT KHIENGE KUIMBA;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;7;5;2;5;3;2
11439;21071036;INSTITUT DOCTEUR KUVUNA;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;20;12;8;11;4;7
11440;21071042;INSTITUT NAMA TSANGA;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;5;4;1;4;3;1
11441;21071056;ITEL TSANGA NORD;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;16;10;6;10;4;6
11442;21071060;AUTODIDACTES;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;2;2;0;0;0;0
11443;21073017;COMPLEXE SCOLAIRE ECLAIR DINGA;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;13;7;6;7;1;6
11444;21073021;INSTITUT MONZI;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;11;6;5;6;1;5
11445;21074017;COMPLEXE SCOLAIRE ETOILE DU CONGO;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;8;5;3;3;1;2
11446;21074027;COMPLEXE SCOLAIRE LA CRAIE;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;7;4;3;0;0;0
11447;21076017;COMPLEXE SCOLAIRE LA CHANDELLE;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;10;5;5;2;0;2
11448;21076027;;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;7;4;3;4;1;3
11449;21077017;COMPLEXE SCOLAIRE EX /NGOMBE;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;4;2;2;2;0;2
11450;21077027;COMPLEXE SCOLAIRE LA MODERNITE;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;7;5;2;5;3;2
11451;21077037;COMPLEXE SCOLAIRE MONT FLEURI;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;5;4;1;2;2;0
11452;21077046;INSTITUT 2 MABEKI;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;20;13;7;12;5;7
11453;21077057;COMPLEXE SCOLAIRE LA MODERNITE;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;19;14;5;13;8;5
11454;21077067;COLLEGE LES GENIES DE GEPRODEJ;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;59;33;26;28;3;25
11455;21078012;LYCEE NGEDI NGEDI;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;9;5;4;5;1;4
11456;21080017;COMPLEXE SCOLAIRE JOSE PINTO;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;13;9;4;7;3;4
11457;21080022;INSTITUT KIVEVE 1;21;KONGO-CENTRAL 1;5;2023;101;LATIN-PHILOSOPHIE;21;17;4;17;13;4
11458;21081012;INSTITUT MAMA YA LUZINGU;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;39;23;16;23;7;16
11459;21081027;INSTITUT LE HARVRE DE PAIX;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;3;3;0;2;2;0
11460;21001016;INSTITUT LISANGA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;30;19;11;19;8;11
11461;21001022;COLLEGE NTETEMBWA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;111;81;30;80;51;29
11462;21001037;COMPLEXE SCOLAIRE LA REDEMPTION;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;15;8;7;8;1;7
11463;21001047;INSTITUT TECHNIQUE TUZOLANA;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;11;7;4;4;2;2
11464;21001057;COMPLEXE SCOLAIRE THE WINNERS SCHOOL;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;7;5;2;5;3;2
11465;21001067;INSTITUT BUPROF;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;7;4;3;4;1;3
11466;21001077;INSTITUT LES LEADERS;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;15;8;7;8;1;7
11467;21001087;COMPLEXE SCOLAIRE ETOILE;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;66;49;17;49;32;17
11468;21002012;LYCEE VUVU - KIETO;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;86;43;43;43;0;43
11469;21003012;INSTITUT BOMA MUNGU 2;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;56;36;20;34;14;20
11470;21003047;COMPLEXE SCOLAIRE LA BENEDICTION;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;27;16;11;14;4;10
11471;21004017;COMPLEXE SCOLAIRE MAYANGI MUNTIMA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;7;4;3;4;1;3
11472;21004042;LYCEE N.D;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;18;12;6;11;5;6
11473;21005025;INSTITUT LUNGIKAMA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;22;15;7;15;8;7
11474;21005032;ITC MBINGU;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;26;14;12;14;2;12
11475;21005046;INSTITUT PAPA MATIABA;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;16;8;8;8;0;8
11476;21005051;;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;26;19;7;19;12;7
11477;21005066;INSTITUT PAPA MATIABA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;6;5;1;5;4;1
11478;21006012;INSTITUT MONSEIGNEUR LUBAKI;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;56;37;19;35;17;18
11479;21006022;LYCEE KIMPANGI;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;29;19;10;18;8;10
11480;21006037;;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;52;28;24;23;4;19
11481;21007022;INSTITUT SAINTE FAMILLE;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;21;12;9;11;3;8
11482;21007037;COMPLEXE SCOLAIRE SAINT JOSEPH;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;13;9;4;9;5;4
11483;21008015;INSTITUT KAYI TSANGA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;42;24;18;24;6;18
11484;21008027;INSTITUT MAYOKO 2;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;91;48;43;40;4;36
11485;21008032;INSTITUT LES TROIS MAGES;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;20;11;9;11;2;9
11486;21009012;INSTITUT KIMVUZA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;14;9;5;9;4;5
11487;21009022;INSTITUT NTIMA MOSI;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;5;3;2;3;1;2
11488;21009032;INSTITUT VANGA;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;26;20;6;17;12;5
11489;21009042;ITA SALONGO;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;6;3;3;3;0;3
11490;21010012;INSTITUT KUPIKA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;12;8;4;8;4;4
11491;21010026;INSTITUT KINKONZI;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;6;4;2;4;2;2
11492;21010038;INSTITUT MBAMBI;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;25;14;11;14;3;11
11493;21010041;INSTITUT NIOLO;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;8;6;2;6;4;2
11494;21010057;COMPLEXE SCOLAIRE MAMAN ANGELE;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;10;5;5;5;0;5
11495;21010066;INSTITUT KHONDE BUEYA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;7;4;3;3;1;2
11496;21011011;INSTITUT LONDE;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;106;63;43;63;20;43
11497;21011029;INSTITUT JOURDAIN;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;19;13;6;12;7;5
11498;21011037;;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;34;19;15;16;4;12
11499;21011049;INSTITUT TUKUBAMA 2;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;34;19;15;19;4;15
11500;21011057;COLLEGE SAINT HUSUELTHE;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;4;3;1;2;1;1
11501;21011067;COMPLEXE SCOLAIRE DORELI;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;4;2;2;2;0;2
11502;21012011;INSTITUT TECHNIQUE KINIMI 1;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;29;17;12;17;5;12
11503;21012027;COMPLEXE SCOLAIRE LA BORNE/MUANDA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;20;13;7;13;6;7
11504;21012037;COMPLEXE SCOLAIRE LE ROCHER DE LA COTE;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;11;8;3;8;5;3
11505;21012046;INSTITUT NLEMVO;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;29;19;10;18;9;9
11506;21013017;COMPLEXE SCOLAIRE TSIMBA;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;17;10;7;9;3;6
11507;21013027;;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;19;12;7;4;1;3
11508;21013037;;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;29;18;11;17;7;10
11509;21013046;INSTITUT KIMBANZA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;18;11;7;11;4;7
11510;21014017;GROUPE SCOLAIRE DIEU MERCI;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;22;12;10;12;2;10
11511;21014021;INSTITUT NTEMO;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;12;7;5;7;2;5
11512;21014038;INSTITUT BOYOKANI;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;17;11;6;11;5;6
11513;21014047;COMPLEXE SCOLAIRE LA BONNE SEMENCE 2;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;12;8;4;6;4;2
11514;21014057;COLLEGE DE LEX;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;10;7;3;7;4;3
11515;21014067;COMPLEXE SCOLAIRE SAINT JEAN CLAUDOS;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;8;5;3;4;1;3
11516;21015011;ITI LUKULA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;35;26;9;25;16;9
11517;21015021;INSTITUT KIMPUANZA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;13;8;5;7;2;5
11518;21015032;ITC MBINGU;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;46;26;20;26;6;20
11519;21015045;INSTITUT KINGOLA MFUKA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;8;7;1;7;6;1
11520;21015050;AUTODIDACTES;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;4;3;1;3;2;1
11521;21016019;INSTITUT MARANATHA 2;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;24;16;8;16;8;8
11522;21016026;INSTITUT 1 MINKONDO;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;29;18;11;18;7;11
11523;21016037;COMPLEXE SCOLAIRE LES CHERUBINS;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;26;18;8;18;10;8
11524;21016047;COMPLEXE SCOLAIRE MAMAN NSONA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;6;3;3;3;0;3
11525;21017017;COMPLEXE SCOLAIRE BANDUENGA;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;55;31;24;26;5;21
11526;21017029;INSTITUT SUNGA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;20;12;8;12;4;8
11527;21017037;COMPLEXE SCOLAIRE HOREB;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;22;15;7;14;7;7
11528;21017047;COMPLEXE SCOLAIRE ETOILE;21;KONGO-CENTRAL 1;5;2023;301;COMMERCIALE ET GESTION;79;52;27;50;25;25
11529;21018017;COMPLEXE SCOLAIRE LE BON BERGER;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;13;7;6;7;1;6
11530;21018026;INSTITUT BON MARCHE;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;100;57;43;55;14;41
11531;21018032;INSTITUT KIVEVE 2;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;12;6;6;6;0;6
11532;21018041;INSTITUT NSUNGU;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;32;19;13;16;4;12
11533;21019011;INSTITUT KIFUDI;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;26;16;10;14;5;9
11534;21019027;COMPLEXE SCOLAIRE LA PATIENCE;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;48;27;21;26;5;21
11535;21019036;;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;33;21;12;19;9;10
11536;21019047;COMPLEXE SCOLAIRE MAMAN NSONGO;21;KONGO-CENTRAL 1;5;2023;201;PEDAGOGIE GENERALE;10;6;4;5;1;4
11537;20102012;INSTITUT DU CENTENAIRE;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;31;20;11;19;9;10
11538;20102027;COMPLEXE SCOLAIRE LES JEUNES CHAMPIONS 1;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;22;13;9;13;4;9
11539;20102031;INSTITUT DE KITONA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;13;9;4;9;5;4
11540;20102040;AUTODIDACTES;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;37;23;14;21;8;13
11541;21102017;COMPLEXE SCOLAIRE MARDOLI;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;10;5;5;4;0;4
11542;21102025;INSTITUT MINKONDO 2;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;57;34;23;34;11;23
11543;21102037;INSTITUT LA SAGESSE 2;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;42;28;14;23;14;9
11544;21102047;COMPLEXE SCOLAIRE JOSE PINTO;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;16;11;5;11;6;5
11545;21102055;INSTITUT KIKIAKA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;8;5;3;5;2;3
11546;21102061;ITC KABONDO;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;20;12;8;11;3;8
11547;22102018;INSTITUT BOYOKANI;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;29;17;12;16;4;12
11548;22102027;INSTITUT LES COPAINS;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;28;16;12;16;4;12
11549;22102037;COLLEGE MAS LE SAVANT;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;50;29;21;28;7;21
11550;23102017;;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;43;26;17;25;8;17
11551;23102027;COMPLEXE SCOLAIRE LA REDEMPTION;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;21;13;8;13;5;8
11552;23102037;INSTITUT LES AMIS DE JESUS;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;26;18;8;18;10;8
11553;23102043;INSTITUT KIALOWA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;116;70;46;70;24;46
11554;24102016;INSTITUT YEMA NTENE;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;13;9;4;9;5;4
11555;24102021;INSTITUT LUPANDJI;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;8;6;2;6;4;2
11556;24102036;INSTITUT NGANDA MBEMBA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;22;17;5;17;12;5
11557;24102042;INSTITUT TSANGA NORD;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;18;11;7;9;2;7
11558;24102052;INSTITUT MANDANGAMANGA;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;4;3;1;3;2;1
11559;24102062;INSTITUT NGANDA NTENE;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;11;9;2;9;7;2
11560;24102077;INSTITUT JEAN DE LA JOIE;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;16;14;2;14;12;2
11561;24102086;INSTITUT 2 KAI TEMBE;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;7;7;0;7;7;0
11562;24102091;ITP TSANGA NORD;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;5;4;1;4;3;1
11563;24102100;AUTODIDACTES;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;2;2;0;2;2;0
11564;25102017;COMPLEXE SCOLAIRE SAINT JOSEPH;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;25;16;9;15;6;9
11565;25102027;GROUPE SCOLAIRE ROI SALOMON;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;42;25;17;22;7;15
11566;25102037;GROUPE SCOLAIRE LES ELUS DE DIEU;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;52;36;16;36;20;16
11567;26102016;INSTITUT 1 MABEKI;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;60;35;25;34;10;24
11568;26102027;COMPLEXE SCOLAIRE LA BORNE;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;10;7;3;7;4;3
11569;26102037;;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;66;43;23;40;19;21
11570;26102047;INSTITUT DU SION;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;7;5;2;4;3;1
11571;26102050;AUTODIDACTES;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;19;11;8;9;3;6
11572;27102017;;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;28;16;12;10;2;8
11573;27102027;GROUPE SCOLAIRE LA BENEDICTION DE LETERNEL;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;38;22;16;22;6;16
11574;27102037;COMPLEXE SCOLAIRE ETOILE DU CONGO;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;9;5;4;2;1;1
11575;28102016;INSTITUT KINKELA TUZAYAMO;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;50;30;20;27;10;17
11576;28102027;COMPLEXE SCOLAIRE MAS LE SAVANT 1;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;24;15;9;13;4;9
11577;28102036;INSTITUT NSADISI;21;KONGO-CENTRAL 1;5;2023;102;SCIENCES;16;10;6;9;3;6
